"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"1680","HKE",2019,2,"OTB_DEF_32-69_0_0","24<40m","27.4.a",484.1245,5603.497,619.4778,NA,NA,"NO",1680
"1681","HKE",2019,2,"OTB_SPF_>=120_0_0","24<40m","27.4.a",1301.758,NA,NA,NA,NA,"NO",1681
"1682","HKE",2019,2,"OTT_DEF_>=120_0_0","24<40m","27.4.a",362.8242,9553.475,1056.156,NA,NA,"NO",1682
"1683","HKE",2019,2,"SSC_DEF_>=120_0_0","24<40m","27.4.a",69919.21,2032763,224726,NA,NA,"NO",1683
"1684","HKE",2019,3,"GNS_DEF_120-219_0_0","10<24m","27.4.a",1093.961,26368.28,2915.066,NA,NA,"NO",1684
"1685","HKE",2019,3,"GNS_DEF_50-70_0_0","10<24m","27.3.a.20",1389.82,54237.38,5996.05,NA,NA,"NO",1685
"1686","HKE",2019,3,"GNS_DEF_50-70_0_0","10<24m","27.4.a",3859.666,147783.1,16337.72,NA,NA,"NO",1686
"1687","HKE",2019,3,"GNS_DEF_71-89_0_0","24<40m","27.4.a",3425.271,39048.7,4316.912,NA,NA,"NO",1687
"1688","HKE",2019,3,"GNS_DEF_90-99_0_0","10<24m","27.4.a",6668.669,213992.9,23657.34,NA,NA,"NO",1688
"1689","HKE",2019,3,"GNS_DEF_90-99_0_0","24<40m","27.4.a",5209.928,150526,16640.95,NA,NA,"NO",1689
"1690","HKE",2019,3,"MIS_MIS_0_0_0","=40m","27.4.a",11241.68,90486.12,10003.42,NA,NA,"NO",1690
"1691","HKE",2019,3,"MIS_MIS_0_0_0","10<24m","27.4.a",14970.62,512197.1,56624.41,NA,NA,"NO",1691
"1692","HKE",2019,3,"MIS_MIS_0_0_0","24<40m","27.4.a",68456.84,NA,NA,NA,NA,"NO",1692
"1693","HKE",2019,3,"OTB_CRU_>=120_0_0","=40m","27.4.a",30798.03,402145.9,44458.03,NA,NA,"NO",1693
"1694","HKE",2019,3,"OTB_CRU_>=120_0_0","24<40m","27.4.a",3679.478,80939.1,8947.979,NA,NA,"NO",1694
"1695","HKE",2019,3,"OTB_CRU_32-69_0_0","=40m","27.4.a",11629.86,97787.72,10810.63,NA,NA,"NO",1695
"1696","HKE",2019,3,"OTB_DEF_>=120_0_0","=40m","27.4.a",76920.11,710944.3,78596.31,NA,NA,"NO",1696
"1697","HKE",2019,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",38386.06,956538.4,105747.2,NA,NA,"NO",1697
"1698","HKE",2019,3,"OTB_SPF_>=120_0_0","=40m","27.4.a",387.9328,3537.865,391.1181,NA,NA,"NO",1698
"1699","HKE",2019,3,"SSC_DEF_>=120_0_0","24<40m","27.4.a",506679.3,NA,NA,NA,NA,"NO",1699
"1700","HKE",2019,3,"SSC_DEF_>=120_0_0",NA,"27.4.a",6650.134,222517.5,24599.76,NA,NA,"NO",1700
"1701","HKE",2019,3,"SSC_DEF_>0_0_0","24<40m","27.4.a",5982.663,222400.8,24586.85,NA,NA,"NO",1701
"1702","HKE",2019,4,"GNS_DEF_120-219_0_0","10<24m","27.3.a.20",2166.727,83026.66,9178.763,NA,NA,"NO",1702
"1703","HKE",2019,4,"GNS_DEF_120-219_0_0","24<40m","27.4.a",2214.749,21011.68,2322.884,NA,NA,"NO",1703
"1704","HKE",2019,4,"GNS_DEF_50-70_0_0","10<24m","27.3.a.20",6289.617,219093.1,24221.18,NA,NA,"NO",1704
"1705","HKE",2019,4,"GNS_DEF_71-89_0_0","24<40m","27.4.a",4743.58,76757.84,8485.732,NA,NA,"NO",1705
"1706","HKE",2019,4,"MIS_MIS_0_0_0","=40m","27.4.a",1803.552,17812.05,1969.157,NA,NA,"NO",1706
"1707","HKE",2019,4,"MIS_MIS_0_0_0","10<24m","27.4.a",43517.8,1416707,156619.8,NA,NA,"NO",1707
"1708","HKE",2019,4,"MIS_MIS_0_0_0","24<40m","27.4.a",94662.24,NA,NA,NA,NA,"NO",1708
"1709","HKE",2019,4,"MIS_MIS_0_0_0","24<40m","27.4.b",553.9579,21096.37,2332.245,NA,NA,"NO",1709
"1710","HKE",2019,4,"OTB_CRU_>=120_0_0","24<40m","27.4.a",1228.142,12059.73,1333.227,NA,NA,"NO",1710
"1711","HKE",2019,4,"OTB_DEF_>=120_0_0","=40m","27.4.a",9414.423,84414.83,9332.229,NA,NA,"NO",1711
"1712","HKE",2019,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",73927.47,NA,NA,NA,NA,"NO",1712
"1713","HKE",2019,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",10069.38,NA,NA,NA,NA,"NO",1713
"1714","HKE",2019,4,"OTB_DEF_16-31_0_0","10<24m","27.4.a",7.886416,106.6481,11.79016,NA,NA,"NO",1714
"1715","HKE",2019,4,"OTB_SPF_>=120_0_0","24<40m","27.4.a",2901.357,72697.86,8036.893,NA,NA,"NO",1715
"1716","HKE",2019,4,"SSC_DEF_>=120_0_0","24<40m","27.4.a",153270.3,5061422,559550.3,NA,NA,"NO",1716
"1717","HKE",2020,1,"GNS_CRU_120-219_0_0","24<40m","27.4.a",57979.88,642942.4,71078.56,NA,NA,"NO",1717
"1718","HKE",2020,1,"GNS_DEF_71-89_0_0","=40m","27.4.a",7148.85,75393.96,8334.953,NA,NA,"NO",1718
"1719","HKE",2020,1,"MIS_MIS_0_0_0","24<40m","27.4.a",6814.644,66660.31,7369.43,NA,NA,"NO",1719
"1720","HKE",2020,1,"OTB_CRU_>=120_0_0","24<40m","27.4.a",71746.43,NA,NA,NA,NA,"NO",1720
"1721","HKE",2020,1,"OTB_DEF_>=120_0_0","=40m","27.4.a",6137.969,47223.3,5220.631,NA,NA,"NO",1721
"1722","HKE",2020,1,"OTB_DEF_>=120_0_0","24<40m","27.4.a",179538.8,NA,NA,NA,NA,"NO",1722
"1723","HKE",2020,1,"OTB_SPF_>=120_0_0","24<40m","27.4.a",3737.475,NA,NA,NA,NA,"NO",1723
"1724","HKE",2020,1,"SSC_DEF_<16_0_0","24<40m","27.4.a",8771.082,237075.2,26209.13,NA,NA,"NO",1724
"1725","HKE",2020,1,"SSC_DEF_>=120_0_0","24<40m","27.4.a",33442.11,NA,NA,NA,NA,"NO",1725
"1726","HKE",2020,2,"GNS_CRU_71-89_0_0","24<40m","27.4.a",2249.645,25455.6,2814.167,NA,NA,"NO",1726
"1727","HKE",2020,2,"GNS_DEF_120-219_0_0","24<40m","27.4.a",4532.418,47412.93,5241.595,NA,NA,"NO",1727
"1728","HKE",2020,2,"GNS_DEF_71-89_0_0","24<40m","27.4.a",7613.362,111519.7,12328.73,NA,NA,"NO",1728
"1729","HKE",2020,2,"GNS_DEF_90-99_0_0","24<40m","27.4.a",6227.272,144222.9,15944.13,NA,NA,"NO",1729
"1730","HKE",2020,2,"MIS_MIS_0_0_0","=40m","27.4.a",24286.23,NA,NA,NA,NA,"NO",1730
"1731","HKE",2020,2,"MIS_MIS_0_0_0","10<24m","27.4.a",33269.89,739631.4,81767.73,NA,NA,"NO",1731
"1732","HKE",2020,2,"MIS_MIS_0_0_0","24<40m","27.4.a",18909.87,NA,NA,NA,NA,"NO",1732
"1733","HKE",2020,2,"OTB_CRU_<16_0_0","24<40m","27.4.a",6317.27,167816.5,18552.45,NA,NA,"NO",1733
"1734","HKE",2020,2,"OTB_CRU_>=120_0_0","10<24m","27.4.a",100.9231,1402.646,155.0653,NA,NA,"NO",1734
"1735","HKE",2020,2,"OTB_CRU_>=120_0_0","24<40m","27.4.a",3229.823,65744.42,7268.177,NA,NA,"NO",1735
"1736","HKE",2020,2,"OTB_CRU_100-119_0_0","24<40m","27.4.a",3681.785,93616.78,10349.52,NA,NA,"NO",1736
"1737","HKE",2020,2,"OTB_DEF_<16_0_0","24<40m","27.4.a",13678.01,347969.6,38468.74,NA,NA,"NO",1737
"1738","HKE",2020,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",196456.3,NA,NA,NA,NA,"NO",1738
"1739","HKE",2020,2,"SSC_DEF_>=120_0_0","10<24m","27.4.a",63104.26,1533886,169574.2,NA,NA,"NO",1739
"1740","HKE",2020,2,"SSC_DEF_>=120_0_0","24<40m","27.4.a",226865.8,NA,NA,NA,NA,"NO",1740
"1741","HKE",2020,3,"GNS_CRU_120-219_0_0","24<40m","27.4.a",25272.33,244159.4,26992.31,NA,NA,"NO",1741
"1742","HKE",2020,3,"GNS_CRU_50-70_0_0","10<24m","27.4.a",305.3601,15946.97,1762.969,NA,NA,"NO",1742
"1743","HKE",2020,3,"GNS_DEF_120-219_0_0","24<40m","27.4.a",840.4364,NA,NA,NA,NA,"NO",1743
"1744","HKE",2020,3,"GNS_DEF_50-70_0_0","24<40m","27.4.a",894.0648,20139.23,2226.432,NA,NA,"NO",1744
"1745","HKE",2020,3,"GNS_DEF_71-89_0_0","24<40m","27.4.a",28716.44,919517.3,101654.5,NA,NA,"NO",1745
"1746","HKE",2020,3,"MIS_MIS_0_0_0","=40m","27.4.a",41294.98,NA,NA,NA,NA,"NO",1746
"1747","HKE",2020,3,"MIS_MIS_0_0_0","10<24m","27.4.a",62869.49,1848792,204387.7,NA,NA,"NO",1747
"1748","HKE",2020,3,"MIS_MIS_0_0_0","24<40m","27.4.a",52401.27,NA,NA,NA,NA,"NO",1748
"1749","HKE",2020,3,"OTB_CRU_>=120_0_0","=40m","27.4.a",4501.701,36408.71,4025.056,NA,NA,"NO",1749
"1750","HKE",2020,3,"OTB_CRU_>=120_0_0","24<40m","27.4.a",4321.499,108393.1,11983.08,NA,NA,"NO",1750
"1751","HKE",2020,3,"OTB_DEF_>=120_0_0","=40m","27.4.a",25937.04,214975.6,23765.98,NA,NA,"NO",1751
"1752","HKE",2020,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",31509.26,738620,81655.92,NA,NA,"NO",1752
"1753","HKE",2020,3,"OTB_SPF_>=120_0_0","=40m","27.4.a",1119.177,9257.513,1023.437,NA,NA,"NO",1753
"1754","HKE",2020,3,"OTB_SPF_>=120_0_0","24<40m","27.4.a",881.1961,17646.46,1950.852,NA,NA,"NO",1754
"1755","HKE",2020,3,"SSC_DEF_<16_0_0","24<40m","27.4.a",53303.79,1792597,198175.2,NA,NA,"NO",1755
"1756","HKE",2020,3,"SSC_DEF_>=120_0_0","10<24m","27.4.a",22374.3,717427.4,79313.04,NA,NA,"NO",1756
"1757","HKE",2020,3,"SSC_DEF_>=120_0_0","24<40m","27.3.a.20",1262.413,64498.77,7130.468,NA,NA,"NO",1757
"1758","HKE",2020,3,"SSC_DEF_>=120_0_0","24<40m","27.4.a",322717,NA,NA,NA,NA,"NO",1758
"1759","HKE",2020,4,"GNS_CRU_50-70_0_0","10<24m","27.4.a",7313.286,262738.8,29046.3,NA,NA,"NO",1759
"1760","HKE",2020,4,"GNS_DEF_120-219_0_0","24<40m","27.4.a",1743.602,41278.13,4563.38,NA,NA,"NO",1760
"1761","HKE",2020,4,"MIS_MIS_0_0_0","=40m","27.4.a",22960.37,NA,NA,NA,NA,"NO",1761
"1762","HKE",2020,4,"MIS_MIS_0_0_0","10<24m","27.4.a",3974.147,42878.42,4740.295,NA,NA,"NO",1762
"1763","HKE",2020,4,"MIS_MIS_0_0_0","24<40m","27.4.a",53037.21,NA,NA,NA,NA,"NO",1763
"1764","HKE",2020,4,"OTB_CRU_>=120_0_0","=40m","27.4.a",6437.203,NA,NA,NA,NA,"NO",1764
"1765","HKE",2020,4,"OTB_CRU_>=120_0_0","24<40m","27.4.a",51347.89,NA,NA,NA,NA,"NO",1765
"1766","HKE",2020,4,"OTB_DEF_>=120_0_0","=40m","27.4.a",15131.11,117235.6,12960.63,NA,NA,"NO",1766
"1767","HKE",2020,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",182832.7,NA,NA,NA,NA,"NO",1767
"1768","HKE",2020,4,"OTB_DEF_>0_0_0","=40m","27.4.a",3003.444,19503.31,2156.13,NA,NA,"NO",1768
"1769","HKE",2020,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",22780.52,NA,NA,NA,NA,"NO",1769
"1770","HKE",2020,4,"OTB_DEF_32-69_0_0","24<40m","27.4.a",8918.059,156224.1,17270.89,NA,NA,"NO",1770
"1771","HKE",2020,4,"OTB_SPF_>=120_0_0","24<40m","27.4.a",2042.75,26992.42,2984.066,NA,NA,"NO",1771
"1772","HKE",2020,4,"SSC_DEF_<16_0_0","24<40m","27.4.a",99403.97,NA,NA,NA,NA,"NO",1772
"1773","HKE",2020,4,"SSC_DEF_>=120_0_0","10<24m","27.4.a",2112.81,22159.29,2449.753,NA,NA,"NO",1773
"1774","HKE",2020,4,"SSC_DEF_>=120_0_0","24<40m","27.4.a",85837.82,1988298,219810.3,NA,NA,"NO",1774
"1775","HKE",2021,1,"OTB_DEF_<16_0_0","24<40m","27.4.a",77664.9,NA,NA,NA,NA,"NO",1775
"1776","HKE",2021,1,"OTB_DEF_>=120_0_0","=40m","27.4.a",44162.29,NA,NA,NA,NA,"NO",1776
"1777","HKE",2021,1,"OTB_DEF_>=120_0_0","24<40m","27.4.a",240888.4,NA,NA,NA,NA,"NO",1777
"1778","HKE",2021,1,"OTB_DEF_16-31_0_0","=40m","27.4.a",230.1296,4538.468,501.7367,NA,NA,"NO",1778
"1779","HKE",2021,1,"OTB_DEF_32-69_0_0","10<24m","27.4.a",32.14452,1162.682,128.5368,NA,NA,"NO",1779
"1780","HKE",2021,1,"SSC_DEF_>=120_0_0","24<40m","27.4.a",3633.762,89270.86,9869.072,NA,NA,"NO",1780
"1781","HKE",2021,2,"GNS_CRU_71-89_0_0","24<40m","27.4.a",1781.2,22326.39,2468.228,NA,NA,"NO",1781
"1782","HKE",2021,2,"GNS_DEF_120-219_0_0","24<40m","27.4.a",4540.212,102670.2,11350.4,NA,NA,"NO",1782
"1783","HKE",2021,2,"GNS_DEF_71-89_0_0","24<40m","27.4.a",26986.26,863334,95443.3,NA,NA,"NO",1783
"1784","HKE",2021,2,"MIS_MIS_0_0_0","=40m","27.4.a",12977.13,NA,NA,NA,NA,"NO",1784
"1785","HKE",2021,2,"MIS_MIS_0_0_0","10<24m","27.4.a",704.3373,25299.09,2796.865,NA,NA,"NO",1785
"1786","HKE",2021,2,"MIS_MIS_0_0_0","24<40m","27.4.a",13114,373408.1,41281.01,NA,NA,"NO",1786
"1787","HKE",2021,2,"OTB_CRU_<16_0_0","24<40m","27.4.a",16437.23,413132,45672.57,NA,NA,"NO",1787
"1788","HKE",2021,2,"OTB_CRU_>=120_0_0","=40m","27.4.a",28700.28,NA,NA,NA,NA,"NO",1788
"1789","HKE",2021,2,"OTB_CRU_>=120_0_0","24<40m","27.4.a",553.644,8543.275,944.4761,NA,NA,"NO",1789
"1790","HKE",2021,2,"OTB_DEF_<16_0_0","24<40m","27.4.a",182831,NA,NA,NA,NA,"NO",1790
"1791","HKE",2021,2,"OTB_DEF_>=120_0_0","=40m","27.4.a",7807.103,107420.6,11875.56,NA,NA,"NO",1791
"1792","HKE",2021,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",137079.2,NA,NA,NA,NA,"NO",1792
"1793","HKE",2021,2,"OTB_DEF_>=120_0_0","24<40m","27.4.b",222,4710,520.6999,NA,NA,"NO",1793
"1794","HKE",2021,2,"OTB_DEF_32-69_0_0","10<24m","27.4.a",519.9522,4613.526,510.0346,NA,NA,"NO",1794
"1795","HKE",2021,2,"SSC_DEF_>=120_0_0","24<40m","27.4.a",147707.8,NA,NA,NA,NA,"NO",1795
"1796","HKE",2021,3,"GNS_CRU_120-219_0_0","24<40m","27.4.a",10224.83,115941.8,12817.6,NA,NA,"NO",1796
"1797","HKE",2021,3,"GNS_DEF_120-219_0_0","24<40m","27.4.a",49298.73,1011209,111791.2,NA,NA,"NO",1797
"1798","HKE",2021,3,"GNS_DEF_71-89_0_0","24<40m","27.4.a",2150.738,81621.91,9023.465,NA,NA,"NO",1798
"1799","HKE",2021,3,"MIS_MIS_0_0_0","=40m","27.4.a",50004,NA,NA,NA,NA,"NO",1799
"1800","HKE",2021,3,"MIS_MIS_0_0_0","10<24m","27.4.a",58822.51,2064838,228272,NA,NA,"NO",1800
"1801","HKE",2021,3,"MIS_MIS_0_0_0","24<40m","27.4.a",27559.1,NA,NA,NA,NA,"NO",1801
"1802","HKE",2021,3,"MIS_MIS_0_0_0","24<40m","27.4.b",478.9501,5547.69,613.3082,NA,NA,"NO",1802
"1803","HKE",2021,3,"OTB_CRU_>=120_0_0","=40m","27.4.a",3299.396,29760.06,3290.035,NA,NA,"NO",1803
"1804","HKE",2021,3,"OTB_DEF_>=120_0_0","=40m","27.4.a",1275.018,12794.51,1414.459,NA,NA,"NO",1804
"1805","HKE",2021,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",12412.87,314432.9,34761.19,NA,NA,"NO",1805
"1806","HKE",2021,3,"SSC_DEF_<16_0_0","24<40m","27.4.a",22814.54,NA,NA,NA,NA,"NO",1806
"1807","HKE",2021,3,"SSC_DEF_>=120_0_0","10<24m","27.4.a",10263.9,404353.6,44702.1,NA,NA,"NO",1807
"1808","HKE",2021,3,"SSC_DEF_>=120_0_0","24<40m","27.4.a",274775.4,NA,NA,NA,NA,"NO",1808
"1809","HKE",2021,4,"GNS_DEF_120-219_0_0","24<40m","27.3.a.20",411,5832.762,644.8235,NA,NA,"NO",1809
"1810","HKE",2021,4,"GNS_DEF_120-219_0_0","24<40m","27.4.a",3215.554,179761.8,19873.03,NA,NA,"NO",1810
"1811","HKE",2021,4,"MIS_MIS_0_0_0","24<40m","27.4.a",22410.62,830177.9,91777.82,NA,NA,"NO",1811
"1812","HKE",2021,4,"OTB_DEF_>=120_0_0","=40m","27.4.a",376.6529,3657.808,404.378,NA,NA,"NO",1812
"1813","HKE",2021,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",54957.83,NA,NA,NA,NA,"NO",1813
"1814","HKE",2021,4,"OTB_SPF_>=120_0_0","24<40m","27.4.a",2083.713,81140.98,8970.298,NA,NA,"NO",1814
"1815","HKE",2021,4,"SSC_DEF_>=120_0_0","24<40m","27.4.a",105769.6,NA,NA,NA,NA,"NO",1815
"1816","HKE",2021,4,"SSC_DEF_16-31_0_0","24<40m","27.4.a",107223.7,NA,NA,NA,NA,"NO",1816
"1817","HKE",NA,NA,"OTB_DEF_>=120_0_0","24<40m","27.4.a",1041.013,7806.077,862.9775,NA,NA,"NO",1817
"1818","HOM",2015,2,"MIS_MIS_0_0_0","24<40m","27.4.a",4280.938,27826.09,3076.23,NA,NA,"NO",1818
"1819","HOM",2015,3,"MIS_MIS_0_0_0","=40m","27.4.a",4788626,19079340,2109259,NA,NA,"NO",1819
"1820","HOM",2015,3,"MIS_MIS_0_0_0","24<40m","27.4.a",456751.6,1910271,211184.2,NA,NA,"NO",1820
"1821","HOM",2015,3,"OTB_CRU_<16_0_0","=40m","27.4.a",35257.55,80687.87,8920.206,NA,NA,"NO",1821
"1822","HOM",2015,3,"OTB_CRU_16-31_0_0","=40m","27.4.a",125529.5,285352.8,31546.32,NA,NA,"NO",1822
"1823","HOM",2015,3,"OTB_DEF_16-31_0_0","=40m","27.4.a",288775.4,705210.4,77962.42,NA,NA,"NO",1823
"1824","HOM",2015,3,"OTB_DEF_32-69_0_0","=40m","27.4.a",146069.5,536485.1,59309.5,NA,NA,"NO",1824
"1825","HOM",2015,3,"OTB_SPF_16-31_0_0","=40m","27.4.a",133773,406354.1,44923.26,NA,NA,"NO",1825
"1826","HOM",2015,3,"OTM_DEF_16-31_0_0","=40m","27.4.a",113827.9,341497.7,37753.26,NA,NA,"NO",1826
"1827","HOM",2015,3,"PS_SPF_>0_0_0","24<40m","27.4.a",22528,97320.97,10759.03,NA,NA,"NO",1827
"1828","HOM",2015,3,"PS_SPF_16-31_0_0","=40m","27.4.a",280604.7,1448921,160181.1,NA,NA,"NO",1828
"1829","HOM",2015,4,"MIS_MIS_0_0_0","=40m","27.4.a",75014.43,457169.2,50540.97,NA,NA,"NO",1829
"1830","HOM",2015,4,"OTB_CRU_32-69_0_0","=40m","27.4.a",248460.1,655505,72467.39,NA,NA,"NO",1830
"1831","HOM",2015,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",7119.107,28710.68,3174.023,NA,NA,"NO",1831
"1832","HOM",2015,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",122238.6,362645,40091.14,NA,NA,"NO",1832
"1833","HOM",2015,4,"OTB_DEF_16-31_0_0","24<40m","27.4.a",111117.1,357958.5,39573.03,NA,NA,"NO",1833
"1834","HOM",2015,4,"OTB_DEF_32-69_0_0","=40m","27.4.a",24146.77,55021.39,6082.725,NA,NA,"NO",1834
"1835","HOM",2015,4,"OTM_DEF_32-69_0_0","=40m","27.4.a",77658.1,224059.4,24770.21,NA,NA,"NO",1835
"1836","HOM",2015,4,"PTM_DEF_32-69_0_0","=40m","27.4.a",21988.5,57061.87,6308.304,NA,NA,"NO",1836
"1837","HOM",2016,1,"MIS_MIS_0_0_0","=40m","27.4.a",116258.7,589337.7,65152.46,NA,NA,"NO",1837
"1838","HOM",2016,2,"MIS_MIS_0_0_0","=40m","27.4.a",60725.81,166996,18461.74,NA,NA,"NO",1838
"1839","HOM",2016,2,"OTB_CRU_<16_0_0","=40m","27.4.a",30627.16,111850.6,12365.3,NA,NA,"NO",1839
"1840","HOM",2016,2,"OTB_CRU_32-69_0_0","24<40m","27.4.a",20652.46,78921.01,8724.875,NA,NA,"NO",1840
"1841","HOM",2016,2,"OTB_DEF_16-31_0_0","=40m","27.4.a",46070.08,149625.7,16541.43,NA,NA,"NO",1841
"1842","HOM",2016,3,"MIS_MIS_0_0_0","=40m","27.3.a.20",12902.44,58293.64,6444.478,NA,NA,"NO",1842
"1843","HOM",2016,3,"MIS_MIS_0_0_0","=40m","27.4.a",456770,1441959,159411.4,NA,NA,"NO",1843
"1844","HOM",2016,3,"MIS_MIS_0_0_0","10<24m","27.4.a",4047.916,22263.54,2461.278,NA,NA,"NO",1844
"1845","HOM",2016,3,"OTB_CRU_16-31_0_0","=40m","27.4.a",692505.4,2569054,284014.1,NA,NA,"NO",1845
"1846","HOM",2016,3,"OTB_CRU_32-69_0_0","=40m","27.4.a",55709.37,271253.3,29987.59,NA,NA,"NO",1846
"1847","HOM",2016,3,"OTB_CRU_32-69_0_0","24<40m","27.4.a",67014.83,262341.7,29002.4,NA,NA,"NO",1847
"1848","HOM",2016,3,"OTB_DEF_16-31_0_0","=40m","27.4.a",1850377,NA,NA,NA,NA,"NO",1848
"1849","HOM",2016,3,"OTB_DEF_16-31_0_0","24<40m","27.4.a",140173.9,486845.8,53821.77,NA,NA,"NO",1849
"1850","HOM",2016,3,"OTB_DEF_32-69_0_0","=40m","27.4.a",24243.14,85783.14,9483.498,NA,NA,"NO",1850
"1851","HOM",2016,3,"OTB_DEF_32-69_0_0","24<40m","27.3.a.20",15452.47,63174.94,6984.117,NA,NA,"NO",1851
"1852","HOM",2016,3,"OTB_SPF_16-31_0_0","=40m","27.4.a",125709.4,406104.9,44895.71,NA,NA,"NO",1852
"1853","HOM",2016,3,"OTM_DEF_16-31_0_0","=40m","27.4.a",451441.6,1642579,181590.4,NA,NA,"NO",1853
"1854","HOM",2016,3,"PTM_DEF_32-69_0_0","=40m","27.4.a",355276.3,1091079,120621,NA,NA,"NO",1854
"1855","HOM",2016,4,"MIS_MIS_0_0_0","=40m","27.4.a",700120.7,2130400,235520,NA,NA,"NO",1855
"1856","HOM",2016,4,"MIS_MIS_0_0_0","24<40m","27.4.a",97547.05,544214.6,60164.02,NA,NA,"NO",1856
"1857","HOM",2016,4,"OTB_CRU_16-31_0_0","=40m","27.4.a",89447.2,302444.3,33435.83,NA,NA,"NO",1857
"1858","HOM",2016,4,"OTB_DEF_16-31_0_0","=40m","27.3.a.20",80136.48,253574.9,28033.22,NA,NA,"NO",1858
"1859","HOM",2016,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",517204.5,NA,NA,NA,NA,"NO",1859
"1860","HOM",2016,4,"OTB_DEF_16-31_0_0","24<40m","27.4.a",78881.3,259460.4,28683.86,NA,NA,"NO",1860
"1861","HOM",2016,4,"PS_SPF_>0_0_0","=40m","27.4.a",20040.45,55111.24,6092.658,NA,NA,"NO",1861
"1862","HOM",2016,4,"PTM_DEF_32-69_0_0","=40m","27.4.a",123455.3,380816.8,42100.06,NA,NA,"NO",1862
"1863","HOM",2017,2,"MIS_MIS_0_0_0","=40m","27.4.a",18672.84,53825.92,5950.563,NA,NA,"NO",1863
"1864","HOM",2017,2,"OTB_CRU_16-31_0_0","=40m","27.4.a",11320.13,37375.53,4131.94,NA,NA,"NO",1864
"1865","HOM",2017,2,"OTB_DEF_16-31_0_0","=40m","27.4.a",42085.79,NA,NA,NA,NA,"NO",1865
"1866","HOM",2017,3,"MIS_MIS_0_0_0","=40m","27.3.a.20",344144.2,937208.6,103610.3,NA,NA,"NO",1866
"1867","HOM",2017,3,"MIS_MIS_0_0_0","=40m","27.4.a",336690.4,940852.5,104013.1,NA,NA,"NO",1867
"1868","HOM",2017,3,"OTB_CRU_16-31_0_0","=40m","27.4.a",388577.3,780756,86314.14,NA,NA,"NO",1868
"1869","HOM",2017,3,"OTB_CRU_32-69_0_0","=40m","27.4.a",296346.1,606420.9,67041.05,NA,NA,"NO",1869
"1870","HOM",2017,3,"OTB_DEF_<16_0_0","=40m","27.4.a",436087.9,1221228,135009.2,NA,NA,"NO",1870
"1871","HOM",2017,3,"OTB_DEF_16-31_0_0","=40m","27.4.a",3177989,NA,NA,NA,NA,"NO",1871
"1872","HOM",2017,3,"OTB_DEF_16-31_0_0","24<40m","27.4.a",241918.7,520485.9,57540.76,NA,NA,"NO",1872
"1873","HOM",2017,3,"OTB_DEF_32-69_0_0","=40m","27.4.a",284666.9,NA,NA,NA,NA,"NO",1873
"1874","HOM",2017,3,"OTB_SPF_16-31_0_0","=40m","27.4.a",375848.7,867358.8,95888.22,NA,NA,"NO",1874
"1875","HOM",2017,3,"OTB_SPF_16-31_0_0","24<40m","27.4.a",18135.52,51505.51,5694.038,NA,NA,"NO",1875
"1876","HOM",2017,3,"OTB_SPF_32-69_0_0","=40m","27.4.a",53255.42,NA,NA,NA,NA,"NO",1876
"1877","HOM",2017,3,"OTM_DEF_32-69_0_0","=40m","27.3.a.20",25500.52,71422.89,7895.944,NA,NA,"NO",1877
"1878","HOM",2017,3,"OTM_DEF_32-69_0_0","=40m","27.4.a",663113.5,1867838,206493.2,NA,NA,"NO",1878
"1879","HOM",2017,3,"OTM_DEF_32-69_0_0","24<40m","27.4.a",31663.48,97030.66,10726.93,NA,NA,"NO",1879
"1880","HOM",2017,3,"PTM_DEF_16-31_0_0","=40m","27.4.a",12032.28,33174.59,3667.518,NA,NA,"NO",1880
"1881","HOM",2017,3,"PTM_DEF_32-69_0_0","=40m","27.4.a",35999.91,70516.66,7795.758,NA,NA,"NO",1881
"1882","HOM",2017,4,"MIS_MIS_0_0_0","=40m","27.4.a",173060.8,859906.6,95064.4,NA,NA,"NO",1882
"1883","HOM",2017,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",293590.4,628667.8,69500.47,NA,NA,"NO",1883
"1884","HOM",2017,4,"OTB_DEF_32-69_0_0","=40m","27.4.a",226091.5,493342.5,54540,NA,NA,"NO",1884
"1885","HOM",2017,4,"OTB_SPF_16-31_0_0","=40m","27.4.a",190948.5,379232.5,41924.91,NA,NA,"NO",1885
"1886","HOM",2017,4,"OTM_DEF_16-31_0_0","=40m","27.4.a",25359.51,54143.95,5985.722,NA,NA,"NO",1886
"1887","HOM",2017,4,"OTM_DEF_32-69_0_0","=40m","27.4.a",296400,959056.9,106025.6,NA,NA,"NO",1887
